        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.094664000000    
      latlimit_south       30.223550000000    
      longlimit_west      -99.433501000000    
      longlimit_east      -98.892222000000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
52           -98.93503400   31.60362500  0.000000E+00 -2.607227620566E+01  9.979270705784E-01
53           -98.93499900   31.60470400  0.000000E+00 -2.607606783907E+01  9.469692326292E-01
54           -98.93496500   31.60578200  0.000000E+00 -2.607985463259E+01  8.961003032937E-01
55           -98.93493000   31.60686100  0.000000E+00 -2.608364503277E+01  8.452422047611E-01
56           -98.93489600   31.60793900  0.000000E+00 -2.608743057904E+01  7.944740611165E-01
57           -98.93486200   31.60901800  0.000000E+00 -2.609121897777E+01  7.437098496155E-01
58           -98.93482800   31.61009600  0.000000E+00 -2.609500324540E+01  6.930447286280E-01
59           -98.93479400   31.61117400  0.000000E+00 -2.609878686221E+01  6.424319206388E-01
60           -98.93475900   31.61225300  0.000000E+00 -2.610257404094E+01  5.918328957577E-01
61           -98.93472500   31.61333100  0.000000E+00 -2.610635633174E+01  5.413263901133E-01
62           -98.93469000   31.61441000  0.000000E+00 -2.611014216695E+01  4.908348314459E-01
63           -98.93465500   31.61548900  0.000000E+00 -2.611392731842E+01  4.403978330458E-01
64           -98.93461900   31.61656800  0.000000E+00 -2.611771251163E+01  3.900239367027E-01
65           -98.93458400   31.61764700  0.000000E+00 -2.612149627258E+01  3.396976499204E-01
66           -98.93454800   31.61872600  0.000000E+00 -2.612528005950E+01  2.894355016991E-01
67           -98.93451300   31.61980500  0.000000E+00 -2.612906240020E+01  2.392220421754E-01
68           -98.93447800   31.62088400  0.000000E+00 -2.613284401998E+01  1.890657877368E-01
69           -98.93444400   31.62196300  0.000000E+00 -2.613662418061E+01  1.389593178303E-01
70           -98.93440900   31.62304300  0.000000E+00 -2.614040781659E+01  8.887243616584E-02
71           -98.93437400   31.62412200  0.000000E+00 -2.614418723003E+01  3.889096831244E-02
72           -98.93433900   31.62520100  0.000000E+00 -2.614796589389E+01 -1.103123672408E-02
73           -98.93430300   31.62627900  0.000000E+00 -2.615174105329E+01 -6.083935044643E-02
74           -98.93426800   31.62735800  0.000000E+00 -2.615551819737E+01 -1.106415878027E-01
75           -98.93423200   31.62843600  0.000000E+00 -2.615929182383E+01 -1.603288781737E-01
76           -98.93419800   31.62951500  0.000000E+00 -2.616306669236E+01 -2.100169927743E-01
77           -98.93416400   31.63059300  0.000000E+00 -2.616683730323E+01 -2.595971098529E-01
78           -98.93413000   31.63167000  0.000000E+00 -2.617060365189E+01 -3.090689157048E-01
79           -98.93409600   31.63274800  0.000000E+00 -2.617437267995E+01 -3.585242904336E-01
80           -98.93406100   31.63382500  0.000000E+00 -2.617813816101E+01 -4.078627366511E-01
81           -98.93402600   31.63490300  0.000000E+00 -2.618190630631E+01 -4.571837099121E-01
82           -98.93399000   31.63597900  0.000000E+00 -2.618566742108E+01 -5.063410791095E-01
83           -98.93395400   31.63705600  0.000000E+00 -2.618943118674E+01 -5.554800718954E-01
84           -98.93391700   31.63813200  0.000000E+00 -2.619319138180E+01 -6.045007552302E-01
85           -98.93388100   31.63920900  0.000000E+00 -2.619695348800E+01 -6.535097424987E-01
86           -98.93384600   31.64028400  0.000000E+00 -2.620070709471E+01 -7.023693312291E-01
87           -98.93381100   31.64136000  0.000000E+00 -2.620446332698E+01 -7.512085618444E-01
88           -98.93377600   31.64243600  0.000000E+00 -2.620821871033E+01 -7.999812554615E-01
89           -98.93374100   31.64351100  0.000000E+00 -2.621196977350E+01 -8.486414866837E-01
90           -98.93370500   31.64458700  0.000000E+00 -2.621572416593E+01 -8.972722502776E-01
91           -98.93367000   31.64566200  0.000000E+00 -2.621947350423E+01 -9.457974160298E-01
92           -98.93363500   31.64673700  0.000000E+00 -2.622322197212E+01 -9.942544240360E-01
93           -98.93359900   31.64781300  0.000000E+00 -2.622697374903E+01 -1.042680538532E+00
94           -98.93356300   31.64888800  0.000000E+00 -2.623072118087E+01 -1.090992394737E+00
95           -98.93352700   31.64996300  0.000000E+00 -2.623446772521E+01 -1.139234866088E+00
96           -98.93349100   31.65103800  0.000000E+00 -2.623821337668E+01 -1.187407537806E+00
97           -98.93345500   31.65211400  0.000000E+00 -2.624196158890E+01 -1.235554964296E+00
98           -98.93342000   31.65318900  0.000000E+00 -2.624570471650E+01 -1.283594179391E+00
99           -98.93338500   31.65426500  0.000000E+00 -2.624945039332E+01 -1.331607163202E+00
100          -98.93335000   31.65534000  0.000000E+00 -2.625319169896E+01 -1.379503793153E+00
101          -98.93331700   31.65641600  0.000000E+00 -2.625693410048E+01 -1.427388000863E+00
102          -98.93328300   31.65749200  0.000000E+00 -2.626067629870E+01 -1.475192397393E+00
103          -98.93324900   31.65856800  0.000000E+00 -2.626441756773E+01 -1.522923981767E+00
104          -98.93321500   31.65964500  0.000000E+00 -2.626816135569E+01 -1.570626862346E+00
105          -98.93318100   31.66072200  0.000000E+00 -2.627190420316E+01 -1.618256030866E+00
106          -98.93314600   31.66179900  0.000000E+00 -2.627564682507E+01 -1.665803856810E+00
107          -98.93311100   31.66287600  0.000000E+00 -2.627938849677E+01 -1.713277270987E+00
