        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.585270000000    
      latlimit_south       30.304187000000    
      longlimit_west      -101.80743800000    
      longlimit_east      -101.37239200000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
1           -101.37689000   32.33288600  0.000000E+00 -2.597364827481E+01 -1.932918958953E+01
2           -101.37688600   32.33396600  0.000000E+00 -2.597541506414E+01 -1.937991067571E+01
3           -101.37688100   32.33504600  0.000000E+00 -2.597717683830E+01 -1.943044146770E+01
4           -101.37687500   32.33612600  0.000000E+00 -2.597893358244E+01 -1.948078106739E+01
5           -101.37686900   32.33720700  0.000000E+00 -2.598068505162E+01 -1.953094300529E+01
6           -101.37686200   32.33828700  0.000000E+00 -2.598242983662E+01 -1.958086521032E+01
7           -101.37685400   32.33936800  0.000000E+00 -2.598417113003E+01 -1.963063882542E+01
8           -101.37684600   32.34044900  0.000000E+00 -2.598590545624E+01 -1.968018451830E+01
9           -101.37683800   32.34153000  0.000000E+00 -2.598763278360E+01 -1.972950078262E+01
10          -101.37683100   32.34261100  0.000000E+00 -2.598935121493E+01 -1.977855338353E+01
11          -101.37682500   32.34369300  0.000000E+00 -2.599106226939E+01 -1.982738504189E+01
12          -101.37681900   32.34477400  0.000000E+00 -2.599276463354E+01 -1.987593688568E+01
13          -101.37681400   32.34585500  0.000000E+00 -2.599445796777E+01 -1.992421913446E+01
14          -101.37680900   32.34693700  0.000000E+00 -2.599614566010E+01 -1.997230741573E+01
15          -101.37680400   32.34801800  0.000000E+00 -2.599782457741E+01 -2.002011166873E+01
