        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.222815000000    
      latlimit_south       30.275130000000    
      longlimit_west      -100.72396000000    
      longlimit_east      -100.28934500000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
1           -100.28934500   33.22281500  0.000000E+00 -2.825975982981E+01 -2.736317176417E+01
2           -100.28936500   33.22179500  0.000000E+00 -2.826151121822E+01 -2.743275591239E+01
3           -100.28938600   33.22077700  0.000000E+00 -2.826325588037E+01 -2.750216837608E+01
4           -100.28940600   33.21975800  0.000000E+00 -2.826500542016E+01 -2.757175995605E+01
5           -100.28942600   33.21873900  0.000000E+00 -2.826675487690E+01 -2.764138869722E+01
6           -100.28944600   33.21772100  0.000000E+00 -2.826850243965E+01 -2.771098387946E+01
7           -100.28946500   33.21670200  0.000000E+00 -2.827025478592E+01 -2.778075564009E+01
8           -100.28948400   33.21568400  0.000000E+00 -2.827200517476E+01 -2.785049195566E+01
9           -100.28950200   33.21466500  0.000000E+00 -2.827376028409E+01 -2.792040314397E+01
10          -100.28952000   33.21364600  0.000000E+00 -2.827551515000E+01 -2.799034690533E+01
11          -100.28953900   33.21262800  0.000000E+00 -2.827726480712E+01 -2.806018070451E+01
12          -100.28955800   33.21160900  0.000000E+00 -2.827901593182E+01 -2.813011504355E+01
13          -100.28957700   33.21059100  0.000000E+00 -2.828076493665E+01 -2.820000903814E+01
14          -100.28959700   33.20957200  0.000000E+00 -2.828251218596E+01 -2.826993001737E+01
15          -100.28961700   33.20855400  0.000000E+00 -2.828425724925E+01 -2.833980863084E+01
16          -100.28963700   33.20753500  0.000000E+00 -2.828600364597E+01 -2.840978402006E+01
17          -100.28965800   33.20651700  0.000000E+00 -2.828774463335E+01 -2.847964329646E+01
18          -100.28967800   33.20549900  0.000000E+00 -2.828948827017E+01 -2.854959906866E+01
19          -100.28969800   33.20448000  0.000000E+00 -2.829123313971E+01 -2.861964878633E+01
20          -100.28971800   33.20346200  0.000000E+00 -2.829297566012E+01 -2.868965116996E+01
21          -100.28973700   33.20244300  0.000000E+00 -2.829472250549E+01 -2.875981743244E+01
22          -100.28975600   33.20142500  0.000000E+00 -2.829646693706E+01 -2.882993439144E+01
23          -100.28977500   33.20040600  0.000000E+00 -2.829821246650E+01 -2.890014149681E+01
24          -100.28979300   33.19938600  0.000000E+00 -2.829996221922E+01 -2.897050970656E+01
25          -100.28981000   33.19836700  0.000000E+00 -2.830171262019E+01 -2.904089755820E+01
26          -100.28982800   33.19734700  0.000000E+00 -2.830346085429E+01 -2.911130079983E+01
27          -100.28984600   33.19632800  0.000000E+00 -2.830520650923E+01 -2.918164973629E+01
28          -100.28986500   33.19530800  0.000000E+00 -2.830694992676E+01 -2.925201202704E+01
29          -100.28988500   33.19428800  0.000000E+00 -2.830868930271E+01 -2.932231632080E+01
30          -100.28990400   33.19326700  0.000000E+00 -2.831043269383E+01 -2.939277587188E+01
31          -100.28992400   33.19224700  0.000000E+00 -2.831217020796E+01 -2.946310503109E+01
32          -100.28994300   33.19122600  0.000000E+00 -2.831391166776E+01 -2.953358745792E+01
33          -100.28996300   33.19020500  0.000000E+00 -2.831564894670E+01 -2.960400779273E+01
34          -100.28998100   33.18918300  0.000000E+00 -2.831739326305E+01 -2.967465142234E+01
35          -100.29000000   33.18816100  0.000000E+00 -2.831913332772E+01 -2.974523091410E+01
36          -100.29001800   33.18713800  0.000000E+00 -2.832087719363E+01 -2.981595967935E+01
37          -100.29003500   33.18611500  0.000000E+00 -2.832262306462E+01 -2.988676630302E+01
38          -100.29005300   33.18509200  0.000000E+00 -2.832436457754E+01 -2.995750565979E+01
39          -100.29007200   33.18406800  0.000000E+00 -2.832610345338E+01 -3.002824709899E+01
40          -100.29009000   33.18304400  0.000000E+00 -2.832784422750E+01 -3.009906325246E+01
41          -100.29011000   33.18202000  0.000000E+00 -2.832957737099E+01 -3.016973687959E+01
42          -100.29013000   33.18099500  0.000000E+00 -2.833131093030E+01 -3.024048145512E+01
43          -100.29015000   33.17997100  0.000000E+00 -2.833304136431E+01 -3.031115506396E+01
44          -100.29017100   33.17894600  0.000000E+00 -2.833476897631E+01 -3.038182541264E+01
45          -100.29019200   33.17792000  0.000000E+00 -2.833649689178E+01 -3.045256349328E+01
46          -100.29021300   33.17689500  0.000000E+00 -2.833822157763E+01 -3.052322739006E+01
47          -100.29023400   33.17586900  0.000000E+00 -2.833994649346E+01 -3.059395686016E+01
48          -100.29025600   33.17484300  0.000000E+00 -2.834166669060E+01 -3.066460831906E+01
49          -100.29027700   33.17381600  0.000000E+00 -2.834339020581E+01 -3.073539524312E+01
50          -100.29029800   33.17278900  0.000000E+00 -2.834511209319E+01 -3.080617404869E+01
51          -100.29031900   33.17176200  0.000000E+00 -2.834683231707E+01 -3.087694364243E+01
52          -100.29033900   33.17073400  0.000000E+00 -2.834855574379E+01 -3.094784537243E+01
53          -100.29035900   33.16970600  0.000000E+00 -2.835027743194E+01 -3.101873566393E+01
54          -100.29037800   33.16867700  0.000000E+00 -2.835200224397E+01 -3.108975582240E+01
55          -100.29039800   33.16764800  0.000000E+00 -2.835372207712E+01 -3.116069021978E+01
56          -100.29041700   33.16661900  0.000000E+00 -2.835544322439E+01 -3.123168187553E+01
57          -100.29043600   33.16558900  0.000000E+00 -2.835716421318E+01 -3.130272789313E+01
58          -100.29045600   33.16456000  0.000000E+00 -2.835887838464E+01 -3.137361448733E+01
59          -100.29047600   33.16353000  0.000000E+00 -2.836059232153E+01 -3.144455316928E+01
