        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.275978000000    
      latlimit_south       30.234979000000    
      longlimit_west      -101.38722800000    
      longlimit_east      -100.93983800000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
1           -100.94682100   32.47839000  0.000000E+00 -2.705126550887E+01 -3.870851418242E+01
2           -100.94681300   32.47946200  0.000000E+00 -2.705363382676E+01 -3.877050677250E+01
3           -100.94680500   32.48053400  0.000000E+00 -2.705598901814E+01 -3.883198554213E+01
4           -100.94679800   32.48160500  0.000000E+00 -2.705832737728E+01 -3.889289006906E+01
5           -100.94679100   32.48267700  0.000000E+00 -2.706065470811E+01 -3.895333420374E+01
6           -100.94678300   32.48374800  0.000000E+00 -2.706296816035E+01 -3.901320575874E+01
7           -100.94677500   32.48481900  0.000000E+00 -2.706526836391E+01 -3.907255757643E+01
8           -100.94676600   32.48589000  0.000000E+00 -2.706755679897E+01 -3.913139043572E+01
9           -100.94675700   32.48696000  0.000000E+00 -2.706982981577E+01 -3.918964621317E+01
10          -100.94674700   32.48803100  0.000000E+00 -2.707209312563E+01 -3.924743476009E+01
11          -100.94673700   32.48910200  0.000000E+00 -2.707434305935E+01 -3.930469728939E+01
